id,labels,uri,properties_json
AI599-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A1-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A1-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A1-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-M2,Module,https://dlu.example.org/ekg/module/ai599-m2,"{""code"": ""AI599-M2"", ""title"": ""Research & Implementation"", ""sequence"": 2, ""workloadHours"": 250.0}"
AI599-M2-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai599-m2-mlo1,"{""statement"": ""Analyze the key methods and artifacts of Research & Implementation (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M2-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai599-m2-mlo2,"{""statement"": ""Evaluate the key methods and artifacts of Research & Implementation (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M2-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai599-m2-mlo3,"{""statement"": ""Create the key methods and artifacts of Research & Implementation (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M2-L1,Lesson,https://dlu.example.org/ekg/lesson/ai599-m2-l1,"{""title"": ""Research & Implementation - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI599-M2-L2,Lesson,https://dlu.example.org/ekg/lesson/ai599-m2-l2,"{""title"": ""Research & Implementation - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI599-A2,Assessment,https://dlu.example.org/ekg/assessment/ai599-a2,"{""code"": ""AI599-A2"", ""title"": ""Research & Implementation assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI599-A2-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai599-a2-rubric,"{""title"": ""Rubric for AI599-A2"", ""version"": ""1.0""}"
AI599-A2-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a2-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A2-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A2-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A2-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-A2-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a2-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A2-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A2-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A2-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-A2-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a2-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A2-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A2-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A2-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a2-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-M3,Module,https://dlu.example.org/ekg/module/ai599-m3,"{""code"": ""AI599-M3"", ""title"": ""Evaluation & Defense"", ""sequence"": 3, ""workloadHours"": 250.0}"
AI599-M3-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai599-m3-mlo1,"{""statement"": ""Evaluate the key methods and artifacts of Evaluation & Defense (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M3-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai599-m3-mlo2,"{""statement"": ""Create the key methods and artifacts of Evaluation & Defense (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M3-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai599-m3-mlo3,"{""statement"": ""Understand the key methods and artifacts of Evaluation & Defense (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M3-L1,Lesson,https://dlu.example.org/ekg/lesson/ai599-m3-l1,"{""title"": ""Evaluation & Defense - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI599-M3-L2,Lesson,https://dlu.example.org/ekg/lesson/ai599-m3-l2,"{""title"": ""Evaluation & Defense - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI599-A3,Assessment,https://dlu.example.org/ekg/assessment/ai599-a3,"{""code"": ""AI599-A3"", ""title"": ""Evaluation & Defense assessment"", ""assessmentType"": ""project"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI599-A3-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai599-a3-rubric,"{""title"": ""Rubric for AI599-A3"", ""version"": ""1.0""}"
AI599-A3-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a3-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A3-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A3-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A3-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-A3-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a3-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A3-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A3-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A3-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-A3-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a3-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A3-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A3-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A3-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a3-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
JOB-MACHINE-LEARNING-ENGINEER,JobRole,https://dlu.example.org/ekg/jobrole/job-machine-learning-engineer,"{""title"": ""Machine Learning Engineer"", ""description"": ""Demo target role: Machine Learning Engineer"", ""framework"": ""DLU-demo"", ""externalUri"": """"}"
JOB-MACHINE-LEARNING-ENGINEER-REQ1,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-machine-learning-engineer-req1,"{""requiredLevel"": 0.7, ""importance"": 1.0, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-MACHINE-LEARNING-ENGINEER-REQ2,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-machine-learning-engineer-req2,"{""requiredLevel"": 0.75, ""importance"": 0.92, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-MACHINE-LEARNING-ENGINEER-REQ3,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-machine-learning-engineer-req3,"{""requiredLevel"": 0.8, ""importance"": 0.84, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-MACHINE-LEARNING-ENGINEER-REQ4,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-machine-learning-engineer-req4,"{""requiredLevel"": 0.65, ""importance"": 0.76, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-MACHINE-LEARNING-ENGINEER-REQ5,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-machine-learning-engineer-req5,"{""requiredLevel"": 0.7, ""importance"": 0.68, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-GENERATIVE-AI-ENGINEER,JobRole,https://dlu.example.org/ekg/jobrole/job-generative-ai-engineer,"{""title"": ""Generative AI Engineer"", ""description"": ""Demo target role: Generative AI Engineer"", ""framework"": ""DLU-demo"", ""externalUri"": """"}"
JOB-GENERATIVE-AI-ENGINEER-REQ1,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-generative-ai-engineer-req1,"{""requiredLevel"": 0.7, ""importance"": 1.0, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-GENERATIVE-AI-ENGINEER-REQ2,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-generative-ai-engineer-req2,"{""requiredLevel"": 0.75, ""importance"": 0.92, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-GENERATIVE-AI-ENGINEER-REQ3,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-generative-ai-engineer-req3,"{""requiredLevel"": 0.8, ""importance"": 0.84, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-GENERATIVE-AI-ENGINEER-REQ4,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-generative-ai-engineer-req4,"{""requiredLevel"": 0.65, ""importance"": 0.76, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-GENERATIVE-AI-ENGINEER-REQ5,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-generative-ai-engineer-req5,"{""requiredLevel"": 0.7, ""importance"": 0.68, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-SOLUTION-ARCHITECT,JobRole,https://dlu.example.org/ekg/jobrole/job-ai-solution-architect,"{""title"": ""AI Solution Architect"", ""description"": ""Demo target role: AI Solution Architect"", ""framework"": ""DLU-demo"", ""externalUri"": """"}"
JOB-AI-SOLUTION-ARCHITECT-REQ1,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-solution-architect-req1,"{""requiredLevel"": 0.7, ""importance"": 1.0, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-SOLUTION-ARCHITECT-REQ2,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-solution-architect-req2,"{""requiredLevel"": 0.75, ""importance"": 0.92, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-SOLUTION-ARCHITECT-REQ3,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-solution-architect-req3,"{""requiredLevel"": 0.8, ""importance"": 0.84, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-SOLUTION-ARCHITECT-REQ4,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-solution-architect-req4,"{""requiredLevel"": 0.65, ""importance"": 0.76, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-SOLUTION-ARCHITECT-REQ5,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-solution-architect-req5,"{""requiredLevel"": 0.7, ""importance"": 0.68, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-COMPUTER-VISION-ENGINEER,JobRole,https://dlu.example.org/ekg/jobrole/job-computer-vision-engineer,"{""title"": ""Computer Vision Engineer"", ""description"": ""Demo target role: Computer Vision Engineer"", ""framework"": ""DLU-demo"", ""externalUri"": """"}"
JOB-COMPUTER-VISION-ENGINEER-REQ1,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-computer-vision-engineer-req1,"{""requiredLevel"": 0.7, ""importance"": 1.0, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-COMPUTER-VISION-ENGINEER-REQ2,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-computer-vision-engineer-req2,"{""requiredLevel"": 0.75, ""importance"": 0.92, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-COMPUTER-VISION-ENGINEER-REQ3,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-computer-vision-engineer-req3,"{""requiredLevel"": 0.8, ""importance"": 0.84, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-COMPUTER-VISION-ENGINEER-REQ4,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-computer-vision-engineer-req4,"{""requiredLevel"": 0.65, ""importance"": 0.76, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-RESPONSIBLE-AI-SPECIALIST,JobRole,https://dlu.example.org/ekg/jobrole/job-responsible-ai-specialist,"{""title"": ""Responsible AI Specialist"", ""description"": ""Demo target role: Responsible AI Specialist"", ""framework"": ""DLU-demo"", ""externalUri"": """"}"
JOB-RESPONSIBLE-AI-SPECIALIST-REQ1,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-responsible-ai-specialist-req1,"{""requiredLevel"": 0.7, ""importance"": 1.0, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-RESPONSIBLE-AI-SPECIALIST-REQ2,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-responsible-ai-specialist-req2,"{""requiredLevel"": 0.75, ""importance"": 0.92, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-RESPONSIBLE-AI-SPECIALIST-REQ3,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-responsible-ai-specialist-req3,"{""requiredLevel"": 0.8, ""importance"": 0.84, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-RESPONSIBLE-AI-SPECIALIST-REQ4,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-responsible-ai-specialist-req4,"{""requiredLevel"": 0.65, ""importance"": 0.76, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-RESEARCH-SCIENTIST,JobRole,https://dlu.example.org/ekg/jobrole/job-ai-research-scientist,"{""title"": ""AI Research Scientist"", ""description"": ""Demo target role: AI Research Scientist"", ""framework"": ""DLU-demo"", ""externalUri"": """"}"
JOB-AI-RESEARCH-SCIENTIST-REQ1,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-research-scientist-req1,"{""requiredLevel"": 0.7, ""importance"": 1.0, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-RESEARCH-SCIENTIST-REQ2,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-research-scientist-req2,"{""requiredLevel"": 0.75, ""importance"": 0.92, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-RESEARCH-SCIENTIST-REQ3,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-research-scientist-req3,"{""requiredLevel"": 0.8, ""importance"": 0.84, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-RESEARCH-SCIENTIST-REQ4,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-research-scientist-req4,"{""requiredLevel"": 0.65, ""importance"": 0.76, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
JOB-AI-RESEARCH-SCIENTIST-REQ5,SkillRequirement,https://dlu.example.org/ekg/skillrequirement/job-ai-research-scientist-req5,"{""requiredLevel"": 0.7, ""importance"": 0.68, ""source"": ""DLU-demo"", ""validFrom"": ""2026-01-01"", ""validTo"": """"}"
